Day,Word,Mean
7,striking difference,두드러지는 차이점
7,take a long time,오래 걸리다
7,take action,조치를 취하다
7,trademark,상표
7,turn to,"~쪽으로 향하다, ~에 의지하다"
7,unacceptable,받아들일 수 없는
7,verify,증명하다
7,without notice,예고 없이
7,all out,총력을 다한
7,all walks of life,모든 계층
7,at a stretch,계속해서
7,back up,"지지하다, 입증하다, 정체되다"
7,focus group,표적 집단
7,misleading,"오도하는, 그릇된 인상을 주는"
7,capture,"담아내다, 포착하다"
7,consolidate,강화하다
7,contend,"대처하다, 싸우다"
7,gauge,측정하다
7,momentum,"추진력, 탄성"
7,recognizable,"알아볼 수 있는, 인식할 수 있는"
7,segment,"부분, 조각"
7,telling,"효과적인, 감정을 드러내는"
7,confiscation,"몰수, 압수"
7,constitute,~을 구성하다
7,drive up,(값을) 올리다
7,feasibility study,"예비 조사, 타당성 조사"
7,intervention,간섭
7,irretrievable,"회복할 수 없는, 돌이킬 수 없는"
7,jeopardize,"위태롭게 하다, 위험에 빠뜨리다"
7,legible,읽기 쉬운
7,lose ground,"약세를 보이다, 세력을 잃다"
7,public profile,"인지도, 대중의 관심"
7,reputable,평판이 좋은
7,set forth,"(여행에) 나서다, 설명하다"
7,set out,"(여행에) 나서다, 시작하다"
7,setback,"방해, 퇴보, 실패"
7,take a stand against,"~에 반대하다, 맞서다"
7,underlying,근본적인
7,vanish,사라지다
7,wind up,"~으로 끝내다, 끝맺다"
8,advertisement,광고
8,marginal,"약간의, 주변의"
8,margin,"여백, 여유, 판매 수익"
8,approximate,"대략의, 근사한"
8,customer,고객
8,influence,"~에 영향을 주다, 영향"
8,patron,"단골손님, 고객"
8,influential,영향력 있는
8,have an influence on,~에 영향을 끼치다
8,instance,"사례, 경우"
8,instant,즉각적인
8,urgently,긴급히
8,hastily,성급히
8,creative,"독창적인, 창조적인"
8,creativity,"창조성, 창조력"
8,aggressively,적극적으로 
8,aggressive,적극적인
8,passively,수동적으로
8,aim,"겨누다, 목표"
8,aim to do,~할 작정이다
8,제품 + aimed at,~을 겨냥한 제품
8,strategy,전략
8,strategic,전략적인
8,strategically,전략적으로
8,indicate,"보여주다, 나타내다"
8,indicative,나타내는
8,indication,"암시, 조짐"
8,indicator,"지표, 지수"
8,attract,"끌다, 유인하다"
8,experience,"경험, 체험, 체험하다"
8,introduce,"발표하다, 소개하다"
8,advise,조언하다
8,advisory,조언하는
8,advise A to do,A에게 ~하라고 조언하다
8,advise A on B,A에게 B에 관해 조언하다
8,subscribe,구독하다
8,absence,"부재, 결석"
8,during one's absence,~의 부재 중에
8,means,"방법, 수단"
8,by means of,"~에 의하여, ~으로"
8,means of,~에 대한 수단 / 방법
8,instrument for,~을 위한 도구
8,prefer,선호하다
8,preference,선호
8,advantageous,유리한
8,take advantage of,~을 이용하다
8,forward,"앞으로, 보내다"
8,a huge step forward,한 단계의 큰 진전
8,look forward to ~ing,~을 고대하다
8,discussion,토론
8,discuss,"상의하다, 토론하다"
8,initial,"처음의, 최초의"
8,initiate,"시작하다, 처음 접하게 되다"
8,initially,처음에
8,steadily,"착실하게, 꾸준히"
8,steady,"꾸준한, 변함없는, 안정된"
8,necessarily,반드시
8,necessary,필요한
8,necessitate,~을 필요로 하다
8,not necessarily + V,반드시 V하는 것은 아니다
8,resolve,해결하다
8,detect,"간파하다, 탐지하다"
8,intensify,"강화하다, 증대하다"
8,intense,"극심한, 강렬한"
8,favorably,"호의적으로, 순조롭게"
8,favor,"친절, 호의"
8,favorable,호의적인
8,favored,호감을 사고 있는
8,cover,"포함하다, 지불하다, 덮다, 보도하다"
8,coverage,"범위, 보도, 취재범위"
8,report on,보도하다
8,lesser,~보다 중요치 않은
8,majority,"대부분, 대다수"
8,a majority of,~의 대다수는
8,the majority of,~의 대다수는
8,most of the,~의 대다수는
8,adopt,채택하다
8,largely,"주로, 대부분"
8,disregard,"소홀히하다, 무시하다, 무시"
8,effort,노력
8,in an effort to do,~해보려는 노력으로
8,make an effort,노력하다
8,incentive,"혜택, 장려금"
8,financial incentives,금전적 혜택
8,extra incentives,추가 장려금
8,earning,"수입, 소득"
8,need,"필요, 요구, ~할 필요가 있다"
8,needly,매우 가난한
8,mastermind,지도자
8,celebration,축하
8,curious,호기심 많은
8,drop by,잠깐 들르다
8,for now,"우선은, 당분간은"
8,gather,모으다
8,get together,조직하다
8,in total,총
8,in use,사용되는
8,practical,실용적인
8,shovel,"치우다, 삽질하다, 삽"
8,show,"보여주다, 전시회"
8,space,"공간, ~의 공간을 정하다"
8,belief,"믿음, 신념"
8,belong to,"~에 속하다, ~의 소유물이다"
8,be open for business,영업 중이다
8,best selling author,베스트셀러 작가
8,consumer,소비자
8,entry fee,참가 비용
8,experiment,실험
8,findings,조사 결과
8,obviously,명백하게
8,photographer,사진가
8,primarily,"주로, 원래, 처음으로"
8,sales target,"판매 대상, 판매 목표"
8,advertising campagin,광고 캠페인
8,be anxious to do,몹시 ~하고 싶다
8,bring on,~을 초래하다
8,chase,"뒤쫓다, 추구하다"
8,come along,"함께 가다, 함께 오다"
8,come loose,"풀리다, 느슨해지다"
8,conditional,조건부의
8,customer survey,고객 설문 조사
8,date back to,~까지 거슬러 올라가다
8,depict,묘사하다
8,destruction,파괴
8,enter into,"~에 들어가다, 참가하다"
8,get back to,~에게 답변 전화를 하다
8,gradual,"점차적인, 단계적인"
8,inactive,"활동하지 않는, 활발하지 않은"
8,in the meantime,그동안에
8,invalid,"실효성이 없는, 무효인"
8,look over,"~을 훑어보다, 조사하다"
8,make up one's mind,결정을 내리다
8,meaningful,"의미 있는, 중요한"
8,put a rush,서두르다
8,put a strain on,~에 부담을 주다
8,put up with,"~을 참다, 견디다"
8,reach for,~을 잡으려고 손을 뻗다
8,stay ahead of,~보다 앞서있다
8,A as well as B,A도. B 뿐만 아니라 
8,ample,"충분한, 풍부한"
8,a range of,일련의
8,attend to a client,고객을 상대하다
8,confront,"직면하다, 맞서다"
8,context,"문맥, 정황, 배경"
8,despair,절망
8,disconnected,연결이 끊긴
8,dissatisfied,불만인
8,driven,의욕이 넘치는
8,dynamic,동적인
8,eagerly wait,간절히 기다리다
8,enormous,거대한
8,fall behind,뒤처지다
8,feasible,실행 가능한
8,forwarding address,전송 주소
8,get over,극복하다
8,impress,"감동시키다, ~에게 깊은 인상을 주다"
8,inadequate,"부적절한, 불충분한"
8,in a timely fashion,적시에
8,irreplaceable,바꿀 수 없는
8,limitation,"제한, 한계"
8,massive,"대량의, 대규모의"
8,point out,~을 지적하다
8,rave review,"호평, 극찬하는 기사"
8,repeatedly,"되풀이하여, 여러 차례"
8,unveil,밝히다
8,a greate deal,"다량, 상당량"
8,be sensitive to,~에 민감하다
8,bother to do,~하느라 애쓰다
8,call off,취소하다
8,carry out market studies,시장 조사를 수행하다
8,come across,우연히 만나다
8,contrive to do,용케 ~해내다
8,deliberate,"고의적인, 신중한, 생각이 깊은"
8,discounted rate,할인율
8,have a tendency to do,~하는 경향이 있다
8,have an opportunity to do,~할 기회를 갖다
8,have something to do with,~과 연관이 있다
8,in turn,"차례로, 번갈아, 결과적으로"
8,make no exception,예외를 두지 않다
8,televise,방송하다
8,disciplline,훈련
8,jingle,시엠송
8,mobility,이동성
8,absorbing,흥미진진한
8,admiringly,감탄하여
8,at large,대체로
8,boast about,"~을 자랑하다, 뽐내다"
8,coincide with,"~와 동시에 일어나다, 일치하다"
8,correspondent,"특파원, 동시원"
8,counterpart,"상대방, 대응물"
8,defeat,"패배시키다, 실패"
8,dominant,"지배적인, 우세한"
8,fabulous,굉장히 좋은
8,fortify,강화하다
8,fundamental,"기본적인, 필수적인"
8,mingle,"섞다, 혼합하다"
8,nuisnace,"성가신 존재, 골칫거리"
8,preciously,"까달보게, 매우"
8,stark,"극명한, 황량한"
8,steadiness,"착실함, 끈기"
8,alluring,유혹하는
8,assimilate,~을 일치시키다
8,at all costs,"무슨 일이 있어도, 기어코"
8,await,기다리다
8,captivate,"~의 마음을 사로잡다, 매혹하다"
8,culminate in,결국 ~이 되다
8,dissipate,"낭비하다, 흩뜨리다"
8,driving force,추진력
8,overwhelming,압도적인
8,voiced,말로 표명한
9,stagnant,"침체된, 불경기의"
9,dramatically,극적으로
9,dramatic,극적인
9,substantially,"상당히, 충분히"
9,brisk,"활발한, 호황의"
9,strong,"활발한, 호황의"
9,lively,"활발한, 호황의"
9,unstable,"불안정한, 변하기 쉬운"
9,rapidly,"급속히, 빨리"
9,soar,"폭등하다, 높이 치솟다"
9,plument,폭락하다
9,assert,"단언하다, 주장하다"
9,boost,"부양시키다, 상승시키다"
9,analyst,분석가
9,potential,"잠재적인, 가능성"
9,pleased,"만족하는, 기쁜"
9,be pleased to,~하게 되어 기쁘다
9,remain steady,안정된 상태를 유지하다
9,remain harmonious,조화로운 상태를 유지하다 
9,remain the same,동일한 상태를 유지하다
9,limited,"제한된, 한정된"
9,limited offer,한정 판매
9,for a limited time,한시적으로
9,costly,"비용이 많이 드는, 손실이 큰"
9,particular,특정한
9,in particular,특히
9,drastic,"과격한, 급격한"
9,evenly,"고르게, 균등하게"
9,evidence,증거
9,lead,"이끌다, 지휘하다, 이르다"
9,lead to,이어지다
9,leading brand,선도하는 브랜드
9,leadign figure,선도하는 인물
9,fall,하락하다
9,period,"기간, 시기"
9,industry,산업
9,likely,~할 것 같은
9,boom,호황
9,substitute,"대용품, 대신하다"
9,substitute A with B,A를 B로 대체하다
9,substitute B for A,A를 B로 대체하다
9,be substituted for A,A를 대신하다
9,be substituted with B,B로 대신하다
9,consequence,결과
9,consequential,결과로서 일어나는
9,fairly,"상당히, 꽤"
9,economical,"경제적인, 절약되는"
9,extravagant,낭비하는
9,economics,경제학 -> 학문이므로 단수취급
9,thirve,"번영하다, 성공하다"
9,implication,"영향, 밀접한 관계"
9,implicate,"연루시키다, 포함하다"
9,wane,"감소, 쇠퇴"
9,prosperity,번영
9,prosper,번영하다
9,prosperous,번영하는
9,depression,불황
9,dwindle,"줄이다, 감소되다"
9,diminish,감소되다
9,impede,"저해하다, 방해하다"
9,impediment,"방해, 방해물"
9,facilitate,"촉진하다, 가능하게 하다"
9,promising,"유망한, 전망이 좋은"
9,adversity,"역경, 불운"
9,adverse,"불리한, 불운의"
9,business hours,영업 시간
9,cast,던지다
9,enterprise,"기업, 사업"
9,firm,회사
9,franchise,"가맹 사업, 독점 판매권"
9,nice looking,깔끔한
9,plenty,"풍부한, 충분한"
9,session,(특정활동) 시간
9,trading,거래
9,beginning,"시작, 초기의"
9,contribution to,~에 대한 기여
9,convenient,편리한
9,differently,"다르게, 별도로"
9,formally,"정식적으로, 공식적으로"
9,industrial,산업의
9,lightly,"가볍게, 부드럽게"
9,not A but B,A가 아니라 B다
9,optimistic,낙관적인
9,overall,"전반적인, 총체적인"
9,possibility,가능성
9,private,개인적인
9,strengthen,강화하다
9,up and down,"오르내리는, 기복이 있는"
9,blueprint,"청사진, 계획"
9,business deal,사업 거래
9,family-run,가족이 운영하는
9,fluctuation,"변동, 오르내림"
9,for business,사업 상 
9,foreign trade,해외 무역
9,go into business,사업을 시작하다 
9,go out of business,폐업하다
9,mutual,상호의
9,nationwide,전국적인
9,need monitoring,관찰이 필요하다
9,neighboring,"이웃의, 인접한"
9,real estate sale,부동산 매매
9,recession,경기 후퇴
9,relieve pain,고통을 덜어주다
9,unplug,플러그를 뽑다
9,worsen,악화되다
9,accumulation,누적
9,ascend,오르다
9,commerce,교역
9,indifferent,"무관심한, 중요하지 않은"
9,prolong,연장시키다
9,relevantly,관련되어
9,stimulate,"자극하다, 격려하다"
9,supplement,"보완하다, 보충하다"
9,tedious,"지루한, 싫증나는"
9,unavoidable,불가피한
9,be related to,~에 관련되다
9,bring in,"(시스템) 도입하다, (돈) 벌다"
9,brokerage,"중개, 중개업소"
9,business management,경영
9,business practice,사업 관행
9,collapse,붕괴
9,cope with,~에 대처하다
9,cost-effective,비용 효율적인
9,descending,"내려가는, 하향의"
9,dominate,"지배하다, 우위를 차지하다"
9,downturn,침체
9,entail,"수반하다, 유발하다"
9,exchange rate,환율
9,flourish,"번창하다, 융성하다"
9,for large purchases,대량 구매에 대해서
9,for the benefit of,~의 이익을 위해
9,foremost,선두의
9,from around the globe,전 세계에서
9,infrastructure,"사회 기반 시설, 경제 기반 시설"
9,marketable,시장성이 높은
9,momentary,"순간적인, 잠깐의"
9,multinational corporation,다국적 기업
9,multi regional,다지역의
9,nationality,국적
9,net income,순수입
9,penalize,벌하다
9,put forth,"~을 내밀다, 내뿜다, 제안하다"
9,set up,"~을 세우다, 시작하다"
9,skyrocket,(가격 등 ) 치솟다
9,so for,지금가지
9,surge,(물가 등) 급등하다
9,synergy,상승효과
9,synthesis,"종합, 통합"
9,tactics,전략
9,variable,"변하기 쉬운, 변덕스러운"
9,vicious cycle,악순환
9,without a doubt,의심할 바 없이
9,billing address,청구서 주소
9,government grant,정부 보조금
9,market value,"시가, 시세"
9,pull down,"~을 끌어내리다, ~을 하락시키다"
9,stationary,"움직이지 않는, 정지된"
9,abate,"누그러지다, 약해지다, 감소하다"
9,cease,"중지하다, 그치다"
9,conspicuously,"눈에 띄게, 두드러지게"
9,deteriorate,"악화되다, 나빠지다"
9,implicitly,"암암리에, 절대적으로"
9,leisurely,"느긋한, 여유있는, 천천히"
9,menace,위협하다
9,perceptible,"상당한 정도의, 인지할 수 있는"
9,placement,배치
9,remark,"주의하다, 말하다"
9,retrival,복구
9,slowdown,경기 후퇴
9,solitary,"혼자의, 외로운"
9,ailing,"병든, 괴로워하는"
9,financial statement,재무제표
9,in demand,수요가 있는
9,multilateral,다국간의
9,nontransferable,양도할 수 없는
9,parent company,모회사
9,privatization,민영화
9,rebound,"회복, 다시 일어서다"
9,runner-up,2위의 경기자
9,sluggish,불경기의
9,stagnation,"침체, 불경기"
9,volatile,"휘발성의, 심하게 변동하는"
10,within ~ days of purchase,구입일로부터 ~일 이내에 
10,a reduced price,할인가
10,a retail price,소매가
10,affordable,"알맞은, 감당할 수 있는"
10,afford,~할 여유가 있다. 
10,affordability,감당할 수 있는 비용
10,affordably,"알맞게, 감당할 수 있게"
10,reasonable,"합리적인, 적당한"
10,expensive,값 비싼
10,at an affordable rate,적당한 가격에
10,at an affordable price,적당한 가격에
10,exactly,정확히
10,exact,정확한
10,precisely,"정확히, 엄밀하게"
10,installment,할부
10,notice,"통지, 주의하다, 알아채다"
10,notification,통지서
10,noticeable,눈에 띄는
10,until further notice,추후 통지가 있을 때까지
10,give two week's notice,2주 전에 통보하다
10,charge,"요금, 청구 금액, 책임, 의무, 청구하다, 외상으로 달아놓다"
10,expense,"지출, 비용"
10,free of charge,무료로
10,in charge of,"~을 맡고 있는, 담당의"
10,additional charge,추가 요금
10,charge A to B,A를 B 앞으로 달아 놓다
10,experienced,"경험이 있는, 노련한"
10,instruction,"설명, 지시"
10,expert,"전문가, 전문가의, 전문적인"
10,expertly,"훌륭하게, 전문적으로"
10,warranty,"보증, 보증서"
10,under warranty,보증 기간 중인
10,refund,"환불, 환불금, 환불하다"
10,a full refund,전액환불
10,refundable,환불 가능한
10,provide a refund,환불해주다
10,delivery,배달
10,receipt,영수증
10,original receipt,원본 영수증
10,valid receipt,유효한 영수증
10,upon receipt of,~을 수령 / 접수하는 즉시
10,carefully,"주의 깊게, 신중히"
10,care,"주의, 걱정, 걱정하다"
10,careful,주의 깊은
10,carelessly,부주의하게
10,offer,"제공하다, 제공, 표현하다"
10,promotional offers,판촉 상품
10,offer A B,A에게 B를 제공하다
10,offer B to A,A에게 B를 제공하다
10,benefit,"혜택, 이익"
10,exclusively,"오로지, 독점적으로"
10,available exclusively online,온라인으로만 이용 가능한
10,sell exclusively,독점판매하다
10,exclusively supply,독점으로 제공하다
10,soley,"단독으로, 오로지"
10,description,"설명, 해설"
10,job description,직무 내용
10,secification,"설명서, 사양"
10,account,"계좌, 설명, 밝히다, 설명하다, 차지하다"
10,relatively,상대적으로
10,relative,상대적인
10,relate,"관련시키다, 들려주다"
10,relatively lenient,상대적으로 관대한
10,relatively low,상대적으로 낮은
10,preparation,"준비, 대비"
10,spare,"아끼다, 할애하다, 예비의, 여분의"
10,area,"지역, 구역"
10,site,"부지, 대지"
10,clearance,"정리, 허가"
10,clearance sale,재고 정리 할인 판매
10,alter,"고치다, 바꾸다"
10,alteration,"변경, 개조"
10,apply,"적용하다, 지원하다"
10,applicable,"적용할 수 있는, 해당하는"
10,put to use,사용하다
10,mutually,"서로, 상호간에"
10,method,"방식, 방법"
10,a method of payment,지불 방식
10,acceptable,"용인되는, 훌륭한, 만족스러운"
10,fine,"괜찮은, 만족할 만한, 벌금, ~에 벌금을 가하다, 훌륭한, 맑은"
10,desire,"욕구, 갈망, 원하다, 바라다"
10,redeemable,"교환할 수 있는, 환급할 수 있는"
10,redeem,"되찾다, 상품으로 바꾸다"
10,officially,공식적으로
10,official,"공무원, 관리, 공식적인"
10,officially open,공식적으로 개점하다
10,consumption,"소비, 소모"
10,qualify for A,A의 자격을 얻다
10,fabric,"섬유, 천"
10,auction,경매
10,authentic,"진정한, 진짜의, 진품의"
10,genuine,"진짜의, 진품의, 진실의"
10,be valid for + 기간,~동안 유효하다
10,valid receipts,유효한 영수증
10,vendor,"노점상, 판매업체"
10,cashier,출납원
10,costume,"복장, 의상"
10,free,"자유로이 할 수 있는, 마음대로의, 무료의"
10,label,"라벨, 라벨을 붙이다"
10,necklace,목걸이
10,photography equipment,사진 장비
10,shelf,선반
10,unwanted,"원치않는, 반갑지 않은"
10,department store,백화점
10,discount store,할인 점포
10,fit,"~에 꼭 맞다, ~에 적합하다"
10,fully,"완전히, 충분히"
10,grocery,식료품점
10,keep,"보유하다, 계속하다"
10,at the moment,지금
10,celebrate,축하하다
10,decorative item,장식품
10,for sale,팔려고 내놓은
10,have A strapped to one's shoulder,~의 어깨에 A를 메고 있다
10,make a purchase,구입하다
10,make payment,지불하다
10,Not that I'm aware of,내가 아는 한 아니다
10,out of town,"시내에 없는, 다른 곳으로 떠난"
10,overcoat,외투
10,pay in cash,현찰로 지불하다
10,put out for display,"~을 전시해놓다, 진열해 놓다"
10,shoelace,신발 끈
10,shopkeeper,가게 주인
10,showroom,진열실
10,sleeve,소매
10,souvenir,기념품
10,stack,"더미, 쌓아올리다"
10,stand in line,줄을 서다
10,storefront,가게 앞 공간
10,stylish,"패션 감각이 있는, 멋진"
10,tag,꼬리표
10,take the order,주문을 받다
10,try on,입어 보다
10,underline,"밑줄을 긋다, 강조하다"
10,watch band,시곗줄
10,window-shopping,아이쇼핑
10,afford to do,"~할 수 있다, ~할 여유가 있다"
10,apparel,"의복, 의류"
10,dairy products,유제품
10,elsewhere,"다른 장소에서는, 다른 경우에"
10,gift certificate,상품권
10,glassware,유리 제품
10,inexpensive,비싸지 않은
10,lately,최근에
10,latest,최신의
10,luxury,"사치, 값비싼"
10,outerwear,"겉옷, 외투"
10,outlet,"판매 대리점, 소매점, 콘센트"
10,portable,휴대용의
10,readership,독자의 수
10,readily,"즉시, 손쉽게"
10,a selection of,~의 모음
10,a variety of,다양한
10,at a discounted price,할인가로
10,by check,수표로 
10,by credit card,신용카드로
10,by no means,결코 ~이 아닌
10,get in line,줄에 들어가 서다
10,give a discount,할인하다
10,in cash,현금으로
10,merchandise,"상품, 제품"
10,no later than,늦어도 ~까지
10,showcase,"유리진열장, 공개 행사"
10,textile,직무르 섬유
10,thrifty,검소한
10,valid for,"~에 유효한, ~동안 유효한"
10,voucher,상품권
10,wholesale,"도매의, 다량의"
10,wrap a present,선물을 포장하다
10,automotive repair shop,자동차 수리점
10,awning,"차양, 덮개"
10,cash register,"금전 등록기, 계산대 "
10,cooking utensil,조리 기구
10,display case,"진열상자, 진열함"
10,garment,의류
10,look different,다르게 보이다
10,tailor,"맞춤 제작하다, 재단사"
10,wind a watch,시계태엽을 감다
10,conversely,"거꾸로, 반대로"
10,dilute,희석하다
10,exposition,"박람회, 전시회"
10,generic,일반적인
10,high-end,최고급의
10,merchant,"상인, 무역의"
10,observably,눈에 띄게
10,predictably,예상대로
10,secondhand,"중고의, 간접의"
10,stylishly,"현대식으로, 유행에 따르게"
10,at a substantial discount,엄청난 할인가에
10,bargain over prices,가격을 흥정하다
10,embellish,"장식하다, 꾸미다"
10,embroider,수놓다
10,equivalent,"~에 상당하는, 맞먹는"
10,exhilarating,아주 신나는
10,exorbitant price,터무니 없이 비싼 가격
10,exquisite,"정교한, 우아한"
10,extravagance,"사치품, 낭비"
10,lavish,사치스러운
10,undercharge,너무 낮은 가격에 팔다
11,research,"연구, 조사, 연구하다, 조사하다"
11,research on,~에 대한 연구
11,devise,"고안하다, 발명하다"
11,contrive,고안하다
11,invent,발명하다
11,revolutionary,혁명적인
11,innovative,혁신적인
11,innovate,혁신하다
11,feather,"특징, 특징으로 삼다"
11,characteristic,특징
11,inpiration,영감
11,inspire,영감을 주다
11,inspirational,영감을 주는
11,sufficiently,충분히
11,sufficient,충분한
11,sufficiency,충분
11,deficiently,"불충분하게, 불완전하게"
11,patent,"특허, 특허권, ~의 특허를 얻다"
11,envision,"계획하다, 상상하다"
11,extend,"연장하다, 늘리다, 말하다, 베풀다"
11,extent,"범위, 한도"
11,extensive,"광범위한, 폭 넓은"
11,lengthen,길게하다
11,intend,"~할 작정이다, 의도하다"
11,grant,"수여하다, 주다, 보조금"
11,allowance,"보조금, 허용치, 수당, 용돈"
11,take ~ for granted,~을 당연하게 여기다
11,allow,"~하게 하다, 허락하다"
11,allowable,허용 가능한
11,allowed,"허가 받은, 허용된"
11,inspect,"~을 검사하다, 조사하다"
11,inspector,"검사자, 검사관"
11,improve,"향상시키다, 개선하다"
11,improvement,"향상, 개선"
11,increasingly,"점점, 더욱 더"
11,increasing,증가하는
11,invest,"투자하다, 운용하다"
11,various,"여러 가지의, 가지각색의"
11,manual,"설명서, 수동의, 손으로 하는"
11,explore,"조사하다, 탐구하다"
11,response,"응답, 대답"
11,in response to,~에 응하여
11,appearance,"외관, 외모"
11,outlook,"외관, 전망"
11,hold,"~을 수용하다, ~을 담다, 개최하다, 열다"
11,in advance,미리
11,in advance of,~이전에
11,advance in,"~의 진보, 발전"
11,reliable,"믿을만한, 신뢰할 수 있는"
11,reliant,"의존하는, 의지하는"
11,rely,"의지하다, 신뢰하다"
11,reliability,신뢰성
11,trustworthy,신뢰할 수 있는
11,dependable,신뢰할 수 있는
11,quality,"품질, 우수한"
11,domestic,국내의
11,development,"개발, 발전"
11,be under development,개발 중이다
11,development in,~의 발전
11,developed,"선진의, 발달한"
11,developing,개발 도상의
11,availability,"가능성, 유효성, 유용성"
11,available,이용할 수 있는
11,update,"갱긴, 갱신하다"
11,updated,최신의
11,accurate,정확한
11,accuracy,정확성
11,accurately,정확하게
11,inaccurate,부정확한
11,complicated,복잡한
11,complicate,복잡하게 하다
11,inquiry,"문의, 질문"
11,inquire,"문의하다, 질문하다"
11,manufacturer,"제조회사, 제조업자"
11,manufacture,"제조, 제조하다"
11,compatible,"호환되는, 양립할 수 있는"
11,compatibility,호환성
11,be compatible with,"~과 호환되다, ~과 양립할 수 있다"
11,superior,"우수한, 상급의"
11,superiority,"우월, 우위"
11,inferior,열등한
11,be superior to,~보다 우수하다
11,incomparable,비할 데 없는
11,absolute,"완전한, 완전무결한"
11,utter,완전한
11,to an absolute minimum,완전 최소로
11,broaden,넓히다
11,multiply,증가시키다
11,corrosion,부식
11,corrode,부식하다
11,erosion,침식
11,remotely,"원격으로, 멀리서"
11,remote,"원격의, 외진"
11,brand new,최신의
11,break down,고장나다
11,handmade,수공의
11,in a row,"한 줄로, 연이어"
11,late,"늦은, 늦게"
11,lid,뚜껑
11,shape,"~모양으로 만들다, 형체"
11,sketch,스케치하다
11,switch off,스위치를 끄다
11,turn off,끄다
11,be known for,~으로 알려져있다
11,be made of,~으로 만들어지다
11,catalog,목록
11,chemist,화학자
11,close down,"폐쇄하다, 폐업하다"
11,control,"관리하다, 통제하다"
11,historic,역사적으로 중요한
11,invention,"발명, 발명품"
11,original,"최초의 , 독창적인, 원형"
11,pure,순수한
11,request form,요청 양식
11,a series of,일련의
11,check the manual,사용 설명서를 참조하다
11,come up with,"생각해 내다, 떠올리다"
11,enter a contest,대회에 참가하다
11,give a demonstration of,~을 보여주다
11,go straight to,~으로 직행하다
11,laboratory,실험실
11,latest work,최신 작품
11,lighweight,가벼운
11,out of date,"시대에 뒤떨어진, 구식의"
11,product display,제품 진열
11,redesign,"재설계, 새 디자인"
11,trial period,시범 사용 기간
11,try out,시험해 보다
11,unplug the equipment,장비의 플러그를 뽑다
11,up to date,최신의
11,user's quide,사용자 설명서
11,waterproof,방수의
11,well-prepared,잘 준비된
11,with the lights on,불을 켠 채로
11,appliance,전기 제품
11,aside from,"~을 제외하고, ~에 더하여"
11,complementary,상호 보완적인
11,composition,구성
11,consist of,~로 구성되다
11,cooperative,"협력적인, 협동의"
11,delighted,"기뻐하는, 즐거워 하는 "
11,designed,"계획적인, 고의의"
11,durable,"내구성 있는, 튼튼한"
11,electronics,"전자 공학, 전자 기술"
11,except for,~을 제외하고
11,exploration,"탐사, 탐구"
11,imaginable,상상할 수 있는
11,interpretation,"해석, 설명"
11,licensed,"인가된, 자격증을 소지한"
11,mechanical,기계상의
11,prediction,예측
11,prototype,"모델, 본보기"
11,quantity,수량
11,remnant,나머지
11,screen,"스크린, 심사하다"
11,suspend,중지하다
11,technical,기술적인
11,unfavorable,"불리한, 호의적이지 않은"
11,vulnerable to,~에 취약한
11,be carried out,수행되다
11,be designed to do,~하도록 고안되다
11,breakthrough,비약적 발전
11,by the time,그때까지
11,collaboration,공동 작업
11,copyright,저작권
11,custom-built,주문 제작된
11,disruption,"중단, 혼란"
11,expand into,~으로 확장하다
11,fuel consumption,연료 소비
11,guidance,"안내, 지도"
11,keep one's eye on,"~에서 눈을 떼지 않다, ~을 감사하다"
11,limited edition,한정판
11,long lasting,오래 지속되는
11,plenty of,많은
11,smoke detector,화재 탐지기
11,be stacked on top of each other,차곡차곡 쌓이다
11,hectic,몹시 바쁜
11,intently,주의 깊게
11,ornamental,장식적인
11,reassign,"다시 맡기다, 새로 발령내다"
11,specimen,견본
11,achievable,"성취할 수 있는, 달성할 수 있는"
11,apparatus,"장치, 기구"
11,concession,"양보, 면허"
11,concurrently,동시에
11,configuration,배치
11,detectable,발견할 수 있는
11,distill,증류하다
11,dysfunction,"기능 장애, 역기능"
11,embedded,"삽입된, 포함된"
11,evolve,"서서히 발달하다, 진화하다"
11,flammable,타기 쉬운
11,implant,"이식하다, 심어주다"
11,patronize,"~을 단골로 삼다, 거래하다"
11,staple,기본 식료품
11,steer,조종하다
11,sturdily,"튼튼하게, 완강하게"
11,transparent,투명한
11,be geared to,~에 맞춰져 있다
11,bewildering,당혹하게 하는
11,bring out,"출시하다, 끌어내다"
11,cutting edge,최첨단의
11,obsolete,"쓸모없게 된, 안쓰이는"
11,quality control standards,품질 관리 기준
11,state of the art,최신식의
11,streamline,"능률적으로 하다, 합리화하다"
11,top of the line,최고급의
12,equipment,"장비, 설비"
12,equip,"~을 갖추다, 설비하다"
12,office equipment,사무용 비품
12,automate,자동화하다
12,automation,자동화
12,automatic,자동의
12,specification,"명세서, 설명서, 사양"
12,specify,~을 명확히 말하다
12,specific,"구체적인, 명확한, 세부 사항"
12,properly,"제대로, 정확하게"
12,proper,"적당한, 적절한"
12,operate properly,제대로 작동하다
12,safety,안전
12,safely,안전하게
12,safety precautions,안전 예방 조치
12,safety regulations,안전 수칙
12,precaution,"예방 조치, 예방책"
12,precautious,조심하는
12,safegaurd,예방책
12,operate,"작동하다, 경영하다"
12,operation,"작동, 수술"
12,operational,작동하는
12,operable,"사용할 수 있는, 수술 가능한"
12,processing,"가공, 처리"
12,process,"과정, 처리하다"
12,capacity,"용량, 역할 "
